Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2018,2018,2018,2,0,2,Export,51,Armenia,ARM,414,Kuwait,KWT,01,Animals; live,1,No Quantity,0,0,209960,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,466,Mali,MLI,01,Animals; live,1,No Quantity,0,0,2480,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,498,Rep. of Moldova,MDA,01,Animals; live,1,No Quantity,0,0,1815,0
H5,2018,2018,2018,2,0,2,Export,51,Armenia,ARM,498,Rep. of Moldova,MDA,01,Animals; live,1,No Quantity,0,0,70,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,116715,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,616,Poland,POL,01,Animals; live,1,No Quantity,0,0,83253,0
H5,2018,2018,2018,2,0,2,Export,51,Armenia,ARM,634,Qatar,QAT,01,Animals; live,1,No Quantity,0,0,832440,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,1695360,0
H5,2018,2018,2018,2,0,2,Export,51,Armenia,ARM,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,45395,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,703,Slovakia,SVK,01,Animals; live,1,No Quantity,0,0,53601,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,705,Slovenia,SVN,01,Animals; live,1,No Quantity,0,0,6210,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,20507,0
H5,2018,2018,2018,2,0,2,Export,51,Armenia,ARM,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,67308,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,804,Ukraine,UKR,01,Animals; live,1,No Quantity,0,0,80374,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,35320,0
H5,2018,2018,2018,2,0,1,Import,51,Armenia,ARM,899,"Areas, nes",,01,Animals; live,1,No Quantity,0,0,27620,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,0,World,WLD,01,Animals; live,1,No Quantity,0,0,634905717,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,0,World,WLD,01,Animals; live,1,No Quantity,0,0,695364330,4
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,4,Afghanistan,AFG,01,Animals; live,1,No Quantity,0,0,92966,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,8,Albania,ALB,01,Animals; live,1,No Quantity,0,0,590,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,8,Albania,ALB,01,Animals; live,1,No Quantity,0,0,71251,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,24,Angola,AGO,01,Animals; live,1,No Quantity,0,0,824403,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,31,Azerbaijan,AZE,01,Animals; live,1,No Quantity,0,0,98823,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,32,Argentina,ARG,01,Animals; live,1,No Quantity,0,0,256355,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,32,Argentina,ARG,01,Animals; live,1,No Quantity,0,0,297453,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,36,Australia,AUS,01,Animals; live,1,No Quantity,0,0,12018,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,36,Australia,AUS,01,Animals; live,1,No Quantity,0,0,4244,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,40,Austria,AUT,01,Animals; live,1,No Quantity,0,0,259259,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,40,Austria,AUT,01,Animals; live,1,No Quantity,0,0,894557,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,48,Bahrain,BHR,01,Animals; live,1,No Quantity,0,0,18166,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,48,Bahrain,BHR,01,Animals; live,1,No Quantity,0,0,52226,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,50,Bangladesh,BGD,01,Animals; live,1,No Quantity,0,0,259505,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,51,Armenia,ARM,01,Animals; live,1,No Quantity,0,0,264183,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,70,Bosnia Herzegovina,BIH,01,Animals; live,1,No Quantity,0,0,62600,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,76,Brazil,BRA,01,Animals; live,1,No Quantity,0,0,798522,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,96,Brunei Darussalam,BRN,01,Animals; live,1,No Quantity,0,0,113799,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,100,Bulgaria,BGR,01,Animals; live,1,No Quantity,0,0,281,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,100,Bulgaria,BGR,01,Animals; live,1,No Quantity,0,0,52084,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,104,Myanmar,MMR,01,Animals; live,1,No Quantity,0,0,38405,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,108,Burundi,BDI,01,Animals; live,1,No Quantity,0,0,47870,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,112,Belarus,BLR,01,Animals; live,1,No Quantity,0,0,35845,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,120,Cameroon,CMR,01,Animals; live,1,No Quantity,0,0,1926,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,120,Cameroon,CMR,01,Animals; live,1,No Quantity,0,0,173855,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,124,Canada,CAN,01,Animals; live,1,No Quantity,0,0,190762,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,124,Canada,CAN,01,Animals; live,1,No Quantity,0,0,14816010,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,144,Sri Lanka,LKA,01,Animals; live,1,No Quantity,0,0,8891,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,148,Chad,TCD,01,Animals; live,1,No Quantity,0,0,85786,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,152,Chile,CHL,01,Animals; live,1,No Quantity,0,0,1164109,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,156,China,CHN,01,Animals; live,1,No Quantity,0,0,16769,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,156,China,CHN,01,Animals; live,1,No Quantity,0,0,14150607,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,170,Colombia,COL,01,Animals; live,1,No Quantity,0,0,1439724,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,178,Congo,COG,01,Animals; live,1,No Quantity,0,0,67847,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,180,Dem. Rep. of the Congo,COD,01,Animals; live,1,No Quantity,0,0,1463,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,180,Dem. Rep. of the Congo,COD,01,Animals; live,1,No Quantity,0,0,1114235,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,191,Croatia,HRV,01,Animals; live,1,No Quantity,0,0,53,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,191,Croatia,HRV,01,Animals; live,1,No Quantity,0,0,666588,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,196,Cyprus,CYP,01,Animals; live,1,No Quantity,0,0,180367,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,203,Czechia,CZE,01,Animals; live,1,No Quantity,0,0,2644866,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,203,Czechia,CZE,01,Animals; live,1,No Quantity,0,0,136682,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,204,Benin,BEN,01,Animals; live,1,No Quantity,0,0,6754,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,204,Benin,BEN,01,Animals; live,1,No Quantity,0,0,181397,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,208,Denmark,DNK,01,Animals; live,1,No Quantity,0,0,10248597,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,208,Denmark,DNK,01,Animals; live,1,No Quantity,0,0,4061993,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,214,Dominican Rep.,DOM,01,Animals; live,1,No Quantity,0,0,1210,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,218,Ecuador,ECU,01,Animals; live,1,No Quantity,0,0,207,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,231,Ethiopia,ETH,01,Animals; live,1,No Quantity,0,0,430722,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,233,Estonia,EST,01,Animals; live,1,No Quantity,0,0,2851938,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,233,Estonia,EST,01,Animals; live,1,No Quantity,0,0,468685,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,246,Finland,FIN,01,Animals; live,1,No Quantity,0,0,38117,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,246,Finland,FIN,01,Animals; live,1,No Quantity,0,0,1531141,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,251,France,FRA,01,Animals; live,1,No Quantity,0,0,230484142,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,251,France,FRA,01,Animals; live,1,No Quantity,0,0,90322346,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,266,Gabon,GAB,01,Animals; live,1,No Quantity,0,0,12880,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,268,Georgia,GEO,01,Animals; live,1,No Quantity,0,0,227942,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,270,Gambia,GMB,01,Animals; live,1,No Quantity,0,0,10152,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,28266467,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,276,Germany,DEU,01,Animals; live,1,No Quantity,0,0,71941362,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,288,Ghana,GHA,01,Animals; live,1,No Quantity,0,0,1084944,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,300,Greece,GRC,01,Animals; live,1,No Quantity,0,0,74876,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,300,Greece,GRC,01,Animals; live,1,No Quantity,0,0,608556,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,324,Guinea,GIN,01,Animals; live,1,No Quantity,0,0,821667,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,344,"China, Hong Kong SAR",HKG,01,Animals; live,1,No Quantity,0,0,756,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,344,"China, Hong Kong SAR",HKG,01,Animals; live,1,No Quantity,0,0,82449,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,348,Hungary,HUN,01,Animals; live,1,No Quantity,0,0,179293,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,348,Hungary,HUN,01,Animals; live,1,No Quantity,0,0,526510,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,352,Iceland,ISL,01,Animals; live,1,No Quantity,0,0,2370283,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,360,Indonesia,IDN,01,Animals; live,1,No Quantity,0,0,2471,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,360,Indonesia,IDN,01,Animals; live,1,No Quantity,0,0,372240,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,368,Iraq,IRQ,01,Animals; live,1,No Quantity,0,0,687668,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,372,Ireland,IRL,01,Animals; live,1,No Quantity,0,0,4041317,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,372,Ireland,IRL,01,Animals; live,1,No Quantity,0,0,6295345,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,376,Israel,ISR,01,Animals; live,1,No Quantity,0,0,1096664,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,376,Israel,ISR,01,Animals; live,1,No Quantity,0,0,1939738,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,381,Italy,ITA,01,Animals; live,1,No Quantity,0,0,1243994,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,381,Italy,ITA,01,Animals; live,1,No Quantity,0,0,22877435,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,384,Côte d'Ivoire,CIV,01,Animals; live,1,No Quantity,0,0,9,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,384,Côte d'Ivoire,CIV,01,Animals; live,1,No Quantity,0,0,304998,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,813125,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,392,Japan,JPN,01,Animals; live,1,No Quantity,0,0,7859837,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,398,Kazakhstan,KAZ,01,Animals; live,1,No Quantity,0,0,19109,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,400,Jordan,JOR,01,Animals; live,1,No Quantity,0,0,177687,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,404,Kenya,KEN,01,Animals; live,1,No Quantity,0,0,38916,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,410,Rep. of Korea,KOR,01,Animals; live,1,No Quantity,0,0,774,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,410,Rep. of Korea,KOR,01,Animals; live,1,No Quantity,0,0,602765,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,414,Kuwait,KWT,01,Animals; live,1,No Quantity,0,0,29991,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,414,Kuwait,KWT,01,Animals; live,1,No Quantity,0,0,2026553,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,417,Kyrgyzstan,KGZ,01,Animals; live,1,No Quantity,0,0,21236,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,422,Lebanon,LBN,01,Animals; live,1,No Quantity,0,0,247781,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,428,Latvia,LVA,01,Animals; live,1,No Quantity,0,0,3323,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,428,Latvia,LVA,01,Animals; live,1,No Quantity,0,0,85672,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,434,Libya,LBY,01,Animals; live,1,No Quantity,0,0,1191247,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,440,Lithuania,LTU,01,Animals; live,1,No Quantity,0,0,37820,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,440,Lithuania,LTU,01,Animals; live,1,No Quantity,0,0,51305,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,442,Luxembourg,LUX,01,Animals; live,1,No Quantity,0,0,11145929,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,442,Luxembourg,LUX,01,Animals; live,1,No Quantity,0,0,1642357,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,454,Malawi,MWI,01,Animals; live,1,No Quantity,0,0,54363,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,458,Malaysia,MYS,01,Animals; live,1,No Quantity,0,0,344134,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,462,Maldives,MDV,01,Animals; live,1,No Quantity,0,0,31812,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,466,Mali,MLI,01,Animals; live,1,No Quantity,0,0,1818183,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,470,Malta,MLT,01,Animals; live,1,No Quantity,0,0,3938,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,470,Malta,MLT,01,Animals; live,1,No Quantity,0,0,91938,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,484,Mexico,MEX,01,Animals; live,1,No Quantity,0,0,1339575,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,490,"Other Asia, nes",,01,Animals; live,1,No Quantity,0,0,25836,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,490,"Other Asia, nes",,01,Animals; live,1,No Quantity,0,0,4521424,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,498,Rep. of Moldova,MDA,01,Animals; live,1,No Quantity,0,0,30500,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,504,Morocco,MAR,01,Animals; live,1,No Quantity,0,0,9377650,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,504,Morocco,MAR,01,Animals; live,1,No Quantity,0,0,2485884,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,512,Oman,OMN,01,Animals; live,1,No Quantity,0,0,1333344,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,516,Namibia,NAM,01,Animals; live,1,No Quantity,0,0,233926,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,310130996,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,528,Netherlands,NLD,01,Animals; live,1,No Quantity,0,0,327901449,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,531,Curaçao,CUW,01,Animals; live,1,No Quantity,0,0,116513,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,533,Aruba,ABW,01,Animals; live,1,No Quantity,0,0,10488,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,535,Bonaire,BES,01,Animals; live,1,No Quantity,0,0,23814,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,554,New Zealand,NZL,01,Animals; live,1,No Quantity,0,0,25792,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,566,Nigeria,NGA,01,Animals; live,1,No Quantity,0,0,12644,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,579,Norway,NOR,01,Animals; live,1,No Quantity,0,0,54997,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,579,Norway,NOR,01,Animals; live,1,No Quantity,0,0,265427,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,586,Pakistan,PAK,01,Animals; live,1,No Quantity,0,0,553538,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,591,Panama,PAN,01,Animals; live,1,No Quantity,0,0,178439,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,604,Peru,PER,01,Animals; live,1,No Quantity,0,0,220161,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,608,Philippines,PHL,01,Animals; live,1,No Quantity,0,0,240026,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,616,Poland,POL,01,Animals; live,1,No Quantity,0,0,707447,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,616,Poland,POL,01,Animals; live,1,No Quantity,0,0,3305947,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,620,Portugal,PRT,01,Animals; live,1,No Quantity,0,0,578286,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,620,Portugal,PRT,01,Animals; live,1,No Quantity,0,0,1589424,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,634,Qatar,QAT,01,Animals; live,1,No Quantity,0,0,10462,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,634,Qatar,QAT,01,Animals; live,1,No Quantity,0,0,1168194,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,642,Romania,ROU,01,Animals; live,1,No Quantity,0,0,199493,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,642,Romania,ROU,01,Animals; live,1,No Quantity,0,0,645931,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,16717,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,643,Russian Federation,RUS,01,Animals; live,1,No Quantity,0,0,1341909,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,646,Rwanda,RWA,01,Animals; live,1,No Quantity,0,0,747557,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,682,Saudi Arabia,SAU,01,Animals; live,1,No Quantity,0,0,29440,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,682,Saudi Arabia,SAU,01,Animals; live,1,No Quantity,0,0,1227310,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,686,Senegal,SEN,01,Animals; live,1,No Quantity,0,0,78641,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,688,Serbia,SRB,01,Animals; live,1,No Quantity,0,0,139110,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,694,Sierra Leone,SLE,01,Animals; live,1,No Quantity,0,0,14099,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,699,India,IND,01,Animals; live,1,No Quantity,0,0,71612,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,702,Singapore,SGP,01,Animals; live,1,No Quantity,0,0,12377,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,702,Singapore,SGP,01,Animals; live,1,No Quantity,0,0,825299,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,703,Slovakia,SVK,01,Animals; live,1,No Quantity,0,0,359075,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,703,Slovakia,SVK,01,Animals; live,1,No Quantity,0,0,276307,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,704,Viet Nam,VNM,01,Animals; live,1,No Quantity,0,0,12676,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,704,Viet Nam,VNM,01,Animals; live,1,No Quantity,0,0,477199,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,705,Slovenia,SVN,01,Animals; live,1,No Quantity,0,0,8192,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,706,Somalia,SOM,01,Animals; live,1,No Quantity,0,0,99670,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,710,South Africa,ZAF,01,Animals; live,1,No Quantity,0,0,47848,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,710,South Africa,ZAF,01,Animals; live,1,No Quantity,0,0,1374325,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,716,Zimbabwe,ZWE,01,Animals; live,1,No Quantity,0,0,21802,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,7043316,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,724,Spain,ESP,01,Animals; live,1,No Quantity,0,0,10436574,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,729,Sudan,SDN,01,Animals; live,1,No Quantity,0,0,820269,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,752,Sweden,SWE,01,Animals; live,1,No Quantity,0,0,866961,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,752,Sweden,SWE,01,Animals; live,1,No Quantity,0,0,3657003,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,757,Switzerland,CHE,01,Animals; live,1,No Quantity,0,0,853978,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,757,Switzerland,CHE,01,Animals; live,1,No Quantity,0,0,6809580,4
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,764,Thailand,THA,01,Animals; live,1,No Quantity,0,0,587,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,764,Thailand,THA,01,Animals; live,1,No Quantity,0,0,1743328,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,768,Togo,TGO,01,Animals; live,1,No Quantity,0,0,110373,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,768,Togo,TGO,01,Animals; live,1,No Quantity,0,0,337337,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,772,Tokelau,TKL,01,Animals; live,1,No Quantity,0,0,549,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,780,Trinidad and Tobago,TTO,01,Animals; live,1,No Quantity,0,0,1020,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,20134,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,784,United Arab Emirates,ARE,01,Animals; live,1,No Quantity,0,0,2362505,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,788,Tunisia,TUN,01,Animals; live,1,No Quantity,0,0,61269,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,792,Turkey,TUR,01,Animals; live,1,No Quantity,0,0,397259,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,792,Turkey,TUR,01,Animals; live,1,No Quantity,0,0,1485322,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,800,Uganda,UGA,01,Animals; live,1,No Quantity,0,0,1532926,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,804,Ukraine,UKR,01,Animals; live,1,No Quantity,0,0,56571,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,807,North Macedonia,MKD,01,Animals; live,1,No Quantity,0,0,23297,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,818,Egypt,EGY,01,Animals; live,1,No Quantity,0,0,24235,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,818,Egypt,EGY,01,Animals; live,1,No Quantity,0,0,2080517,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,6778950,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,826,United Kingdom,GBR,01,Animals; live,1,No Quantity,0,0,15404136,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,834,United Rep. of Tanzania,TZA,01,Animals; live,1,No Quantity,0,0,969,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,842,USA,USA,01,Animals; live,1,No Quantity,0,0,851804,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,842,USA,USA,01,Animals; live,1,No Quantity,0,0,36021986,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,854,Burkina Faso,BFA,01,Animals; live,1,No Quantity,0,0,528543,0
H5,2018,2018,2018,2,0,2,Export,56,Belgium,BEL,858,Uruguay,URY,01,Animals; live,1,No Quantity,0,0,19163,0
H5,2018,2018,2018,2,0,1,Import,56,Belgium,BEL,860,Uzbekistan,UZB,01,Animals; live,1,No Quantity,0,0,17721,0
